Rank,Word,Frequency,POS,source_file
7,เกี่ยวกับประเด็น,"relevant, (on-topic)",,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
4,ข้อกำหนด,requirement,,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
3,งานวิจัย,"research, n.",,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
2,วิจัย,"research, v.",,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
3,บทบาท,role,,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
6,มีนัยสำคัญ,significant,,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
14,ผู้ชำนัญพิเศษ,specialist,,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
5,เสถียรภาพ,stability,,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
2,สถิติ,statistic,,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
2,สถิติ,statistic,,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
10,ความเค้น,"stress, (force)",,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
5,ความเครียด,"stress, (psychology)",,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
5,ทางเทคนิค,technical,,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
4,แนวโน้ม,tendency,,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
3,สิ้นสุด,terminate,,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
2,หัวข้อ,topic,,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
5,ร่องรอย,"trace, n.",,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
5,ตามรอย,"trace, v.",,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
5,ความสามัคคี,unity,,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
4,เสมือน,virtual,,SEAlang_Thai_AWL_secondary_2025-12-30_08-07
6,อักษรย่อ,abbreviations,,SEAlang_abbreviations_2025-12-30_08-07
2,ผลงาน,(body of) work,,SEAlang_academic_shortlist_2025-12-30_08-08
2,วิเคราะห์,analyze,,SEAlang_academic_shortlist_2025-12-30_08-08
3,โบราณ,ancient,,SEAlang_academic_shortlist_2025-12-30_08-08
2,คณะกรรมการ,committee,,SEAlang_academic_shortlist_2025-12-30_08-08
3,แนวคิด,concept,,SEAlang_academic_shortlist_2025-12-30_08-08
3,วิจารณ์,criticize,,SEAlang_academic_shortlist_2025-12-30_08-08
4,มิติ,dimension,,SEAlang_academic_shortlist_2025-12-30_08-08
9,ฉบับร่าง,draft,,SEAlang_academic_shortlist_2025-12-30_08-08
3,มีประสิทธิภาพ,effective,,SEAlang_academic_shortlist_2025-12-30_08-08
4,ประเมินผล,evaluate,,SEAlang_academic_shortlist_2025-12-30_08-08
4,การทดลอง,experiment,,SEAlang_academic_shortlist_2025-12-30_08-08
2,ระยะเวลา,interval,,SEAlang_academic_shortlist_2025-12-30_08-08
4,วารสาร,journal,,SEAlang_academic_shortlist_2025-12-30_08-08
3,วัตถุ,object,,SEAlang_academic_shortlist_2025-12-30_08-08
3,วัตถุประสงค์,objective,,SEAlang_academic_shortlist_2025-12-30_08-08
2,วิธีการ,procedure,,SEAlang_academic_shortlist_2025-12-30_08-08
3,กระบวนการ,process,,SEAlang_academic_shortlist_2025-12-30_08-08
3,สัมมนา,seminar,,SEAlang_academic_shortlist_2025-12-30_08-08
4,ทฤษฎี,theory,,SEAlang_academic_shortlist_2025-12-30_08-08
3,ปริญญา,university degree,,SEAlang_academic_shortlist_2025-12-30_08-08
3,คำศัพท์,vocabulary,,SEAlang_academic_shortlist_2025-12-30_08-08
3,ร่าง,to draft,,SEAlang_academic_shortlist_2025-12-30_08-08
3,ทดลอง,to experiment,,SEAlang_academic_shortlist_2025-12-30_08-08
2,พิสูจน์,to prove,,SEAlang_academic_shortlist_2025-12-30_08-08
3,ไก่,chicken,,SEAlang_alphabet_words_1_2025-12-30_08-09
3,ไข่,egg,,SEAlang_alphabet_words_1_2025-12-30_08-09
4,ขวด,bottle,,SEAlang_alphabet_words_1_2025-12-30_08-09
4,ควาย,buffalo,,SEAlang_alphabet_words_1_2025-12-30_08-09
0,คน,person,,SEAlang_alphabet_words_1_2025-12-30_08-09
6,ระฆัง,bell,,SEAlang_alphabet_words_1_2025-12-30_08-09
4,งู,snake,,SEAlang_alphabet_words_1_2025-12-30_08-09
3,จาน,plate,,SEAlang_alphabet_words_1_2025-12-30_08-09
7,ฉิ่ง,cymbals,,SEAlang_alphabet_words_1_2025-12-30_08-09
3,ช้าง,elephant,,SEAlang_alphabet_words_1_2025-12-30_08-09
5,โซ่,chain,,SEAlang_alphabet_words_1_2025-12-30_08-09
7,เฌอ,tree,,SEAlang_alphabet_words_1_2025-12-30_08-09
2,หญิง,woman,,SEAlang_alphabet_words_1_2025-12-30_08-09
6,ชฎา,headdress,,SEAlang_alphabet_words_1_2025-12-30_08-09
4,ปฏัก,spear,,SEAlang_alphabet_words_1_2025-12-30_08-09
2,ฐาน,base,,SEAlang_alphabet_words_1_2025-12-30_08-09
6,ผู้เฒ่า,old man,,SEAlang_alphabet_words_1_2025-12-30_08-09
5,เณร,novice,,SEAlang_alphabet_words_1_2025-12-30_08-09
1,เด็ก,child,,SEAlang_alphabet_words_1_2025-12-30_08-09
4,เต่า,turtle,,SEAlang_alphabet_words_1_2025-12-30_08-09
4,ถุง,bag,,SEAlang_alphabet_words_1_2025-12-30_08-09
3,ทหาร,solder,,SEAlang_alphabet_words_2_2025-12-30_08-10
4,ธง,flag,,SEAlang_alphabet_words_2_2025-12-30_08-10
3,หนู,rat,,SEAlang_alphabet_words_2_2025-12-30_08-10
4,ใบไม้,leaf,,SEAlang_alphabet_words_2_2025-12-30_08-10
2,ปลา,fish,,SEAlang_alphabet_words_2_2025-12-30_08-10
5,ผึ้ง,bee,,SEAlang_alphabet_words_2_2025-12-30_08-10
4,ฝา,lid,,SEAlang_alphabet_words_2_2025-12-30_08-10
4,พาน,offering tray,,SEAlang_alphabet_words_2_2025-12-30_08-10
3,ฟัน,teeth,,SEAlang_alphabet_words_2_2025-12-30_08-10
6,สำเภา,junk (boat),,SEAlang_alphabet_words_2_2025-12-30_08-10
3,ม้า,horse,,SEAlang_alphabet_words_2_2025-12-30_08-10
3,ยักษ์,giant,,SEAlang_alphabet_words_2_2025-12-30_08-10
3,เรือ,boat,,SEAlang_alphabet_words_2_2025-12-30_08-10
3,ลิง,monkey,,SEAlang_alphabet_words_2_2025-12-30_08-10
4,แหวน,ring,,SEAlang_alphabet_words_2_2025-12-30_08-10
3,ศาลา,pavilion,,SEAlang_alphabet_words_2_2025-12-30_08-10
4,ฤษี,hermit,,SEAlang_alphabet_words_2_2025-12-30_08-10
3,เสือ,tiger,,SEAlang_alphabet_words_2_2025-12-30_08-10
6,หีบ,box,,SEAlang_alphabet_words_2_2025-12-30_08-10
4,จุฬา,kite,,SEAlang_alphabet_words_2_2025-12-30_08-10
4,อ่าง,basin,,SEAlang_alphabet_words_2_2025-12-30_08-10
7,นกฮูก,owl,,SEAlang_alphabet_words_2_2025-12-30_08-10
2,กา,crow,,SEAlang_animals_birds_2025-12-30_08-10
7,นกฮูก,owl,,SEAlang_animals_birds_2025-12-30_08-10
8,นกอินทรี,eagle,,SEAlang_animals_birds_2025-12-30_08-10
6,นกเขา,dove,,SEAlang_animals_birds_2025-12-30_08-10
9,นกกางเขน,magpie,,SEAlang_animals_birds_2025-12-30_08-10
6,นกแก้ว,parrot,,SEAlang_animals_birds_2025-12-30_08-10
9,นกกระทา,partridge,,SEAlang_animals_birds_2025-12-30_08-10
6,นกยูง,peacock,,SEAlang_animals_birds_2025-12-30_08-10
7,นกพิราบ,pigeon,,SEAlang_animals_birds_2025-12-30_08-10
9,นกกระสา,stork,,SEAlang_animals_birds_2025-12-30_08-10
8,อีแร้ง,vulture,,SEAlang_animals_birds_2025-12-30_08-10
3,มด,ant,,SEAlang_animals_insects_2025-12-30_08-10
5,ผึ้ง,bee,,SEAlang_animals_insects_2025-12-30_08-10
5,ผีเสื้อ,butterfly,,SEAlang_animals_insects_2025-12-30_08-10
7,ตะขาบ,centipede,,SEAlang_animals_insects_2025-12-30_08-10
7,แมงปอ,dragonfly,,SEAlang_animals_insects_2025-12-30_08-10
6,แมลงสาบ,cockroach,,SEAlang_animals_insects_2025-12-30_08-10
7,จิ้งหรีด,cricket,,SEAlang_animals_insects_2025-12-30_08-10
5,หมัด,flea,,SEAlang_animals_insects_2025-12-30_08-10
6,แมลงวัน,fly,,SEAlang_animals_insects_2025-12-30_08-10
6,ตั๊กแตน,grasshopper,,SEAlang_animals_insects_2025-12-30_08-10
5,แตน,hornet,,SEAlang_animals_insects_2025-12-30_08-10
4,แมลง,insect,,SEAlang_animals_insects_2025-12-30_08-10
13,แมลงเต่า,ladybug,,SEAlang_animals_insects_2025-12-30_08-10
7,เหา,louse,,SEAlang_animals_insects_2025-12-30_08-10
5,กิ้งกือ,millipede,,SEAlang_animals_insects_2025-12-30_08-10
2,ไร,mite,,SEAlang_animals_insects_2025-12-30_08-10
5,ยุง,mosquito,,SEAlang_animals_insects_2025-12-30_08-10
7,แมงป่อง,scorpion,,SEAlang_animals_insects_2025-12-30_08-10
6,แมงมุม,spider,,SEAlang_animals_insects_2025-12-30_08-10
1,ต่อ,wasp,,SEAlang_animals_insects_2025-12-30_08-10
10,สัตว์เซลล์เดียว,protozoan,,SEAlang_animals_invertebrates_2025-12-30_08-10
9,อะมีบา,amoeba,,SEAlang_animals_invertebrates_2025-12-30_08-10
9,ขาเทียม,pseudopod,,SEAlang_animals_invertebrates_2025-12-30_08-10
6,ฟองน้ำ,sponge,,SEAlang_animals_invertebrates_2025-12-30_08-10
9,แมงกะพรุน,jellyfish,,SEAlang_animals_invertebrates_2025-12-30_08-10
5,ปะการัง,coral,,SEAlang_animals_invertebrates_2025-12-30_08-10
6,ปลิง,leech,,SEAlang_animals_invertebrates_2025-12-30_08-10
6,ปล้อง,segment (of a worm),,SEAlang_animals_invertebrates_2025-12-30_08-10
7,สัตว์เลี้ยงลูกด้วยนม,mammal,,SEAlang_animals_other_2025-12-30_08-11
6,สูญพันธุ์,extinct,,SEAlang_animals_other_2025-12-30_08-11
4,หมี,bear,,SEAlang_animals_other_2025-12-30_08-11
13,สัตว์กินแมลง,insectivore,,SEAlang_animals_other_2025-12-30_08-11
10,ตัวตุ่น,mole,,SEAlang_animals_other_2025-12-30_08-11
5,สิงโต,lion,,SEAlang_animals_other_2025-12-30_08-11
9,แผงคอ,mane,,SEAlang_animals_other_2025-12-30_08-11
9,อุ้งเท้า,paw,,SEAlang_animals_other_2025-12-30_08-11
7,เสือโคร่ง,tiger,,SEAlang_animals_other_2025-12-30_08-11
7,เสือดาว,leopard,,SEAlang_animals_other_2025-12-30_08-11
9,แมวป่า,lynx,,SEAlang_animals_other_2025-12-30_08-11
6,จิงโจ้,kangaroo,,SEAlang_animals_other_2025-12-30_08-11
2,สัตว์,animal,,SEAlang_animals_pets_babies_2025-12-30_08-11
3,พันธุ์,breed (of animal),,SEAlang_animals_pets_babies_2025-12-30_08-11
3,แมว,cat,,SEAlang_animals_pets_babies_2025-12-30_08-11
3,หมา,dog,,SEAlang_animals_pets_babies_2025-12-30_08-11
3,สุนัข,dog (elegant),,SEAlang_animals_pets_babies_2025-12-30_08-11
5,กระต่าย,rabbit,,SEAlang_animals_pets_babies_2025-12-30_08-11
4,เต่า,turtle,,SEAlang_animals_pets_babies_2025-12-30_08-11
6,ลูกแมว,kitten,,SEAlang_animals_pets_babies_2025-12-30_08-11
6,ลูกหมา,puppy,,SEAlang_animals_pets_babies_2025-12-30_08-11
9,ลูกวัว,calf,,SEAlang_animals_pets_babies_2025-12-30_08-11
10,ลูกแพะ,kid,,SEAlang_animals_pets_babies_2025-12-30_08-11
8,ลูกแกะ,lamb,,SEAlang_animals_pets_babies_2025-12-30_08-11
2,นก,bird,,SEAlang_animals_poultry_2025-12-30_08-11
4,รัง,nest,,SEAlang_animals_poultry_2025-12-30_08-11
6,รังนก,bird's nest,,SEAlang_animals_poultry_2025-12-30_08-11
9,กรงนก,birdcage,,SEAlang_animals_poultry_2025-12-30_08-11
4,ปีก,wing,,SEAlang_animals_poultry_2025-12-30_08-11
10,ปากนก,beak,,SEAlang_animals_poultry_2025-12-30_08-11
3,ไก่,chicken,,SEAlang_animals_poultry_2025-12-30_08-11
11,ไก่ตัวผู้,rooster,,SEAlang_animals_poultry_2025-12-30_08-11
11,ไก่ตัวเมีย,hen,,SEAlang_animals_poultry_2025-12-30_08-11
9,ไก่งวง,turkey,,SEAlang_animals_poultry_2025-12-30_08-11
4,เป็ด,duck,,SEAlang_animals_poultry_2025-12-30_08-11
6,ห่าน,goose,,SEAlang_animals_poultry_2025-12-30_08-11
4,หงส์,swan,,SEAlang_animals_poultry_2025-12-30_08-11
3,ขัน,to crow,,SEAlang_animals_poultry_2025-12-30_08-11
9,ลิงลม,lemur,,SEAlang_animals_primates_2025-12-30_08-11
6,ชะนี,gibbon,,SEAlang_animals_primates_2025-12-30_08-11
9,ชิมแปนซี,chimpanzee,,SEAlang_animals_primates_2025-12-30_08-11
9,อุรังอุตัง,orangutan,,SEAlang_animals_primates_2025-12-30_08-11
5,จระเข้,alligator,,SEAlang_animals_reptiles_2025-12-30_08-12
7,จรเข้,crocodile,,SEAlang_animals_reptiles_2025-12-30_08-12
4,กบ,frog,,SEAlang_animals_reptiles_2025-12-30_08-12
9,อึ่งอ่าง,bullfrog,,SEAlang_animals_reptiles_2025-12-30_08-12
7,คางคก,toad,,SEAlang_animals_reptiles_2025-12-30_08-12
6,จิ้งจก,house lizard,,SEAlang_animals_reptiles_2025-12-30_08-12
7,กิ้งก่า,chameleon,,SEAlang_animals_reptiles_2025-12-30_08-12
7,ตะกวด,monitor lizard,,SEAlang_animals_reptiles_2025-12-30_08-12
4,เหี้ย,water monitor,,SEAlang_animals_reptiles_2025-12-30_08-12
9,ตัวเงินตัวทอง,water monitor (colloquial),,SEAlang_animals_reptiles_2025-12-30_08-12
6,ตุ๊กแก,gecko,,SEAlang_animals_reptiles_2025-12-30_08-12
3,หนู,rat,,SEAlang_animals_rodent_2025-12-30_08-12
6,กระแต,chipmunk,,SEAlang_animals_rodent_2025-12-30_08-12
10,สัตว์เคี้ยวเอื้อง,ruminant,,SEAlang_animals_ruminants_2025-12-30_08-12
4,มูล,manure,,SEAlang_animals_ruminants_2025-12-30_08-12
4,วัว,cattle,,SEAlang_animals_ruminants_2025-12-30_08-12
11,วัวตัวเมีย,cow,,SEAlang_animals_ruminants_2025-12-30_08-12
11,วัวตัวผู้,bull,,SEAlang_animals_ruminants_2025-12-30_08-12
5,กวาง,deer,,SEAlang_animals_ruminants_2025-12-30_08-12
9,เลียงผา,antelope,,SEAlang_animals_ruminants_2025-12-30_08-12
4,ควาย,water buffalo,,SEAlang_animals_ruminants_2025-12-30_08-12
10,สิงโตทะเล,sea lion,,SEAlang_animals_sea_2025-12-30_08-12
4,หอย,mollusk,,SEAlang_animals_sea_2025-12-30_08-12
8,หอยทาก,snail,,SEAlang_animals_sea_2025-12-30_08-12
7,หอยนางรม,oyster,,SEAlang_animals_sea_2025-12-30_08-12
9,หอยมุก,mussel,,SEAlang_animals_sea_2025-12-30_08-12
6,ไข่มุก,pearl,,SEAlang_animals_sea_2025-12-30_08-12
6,ปลาหมึก,cuttlefish,,SEAlang_animals_sea_2025-12-30_08-12
11,เม่นทะเล,sea urchin,,SEAlang_animals_sea_2025-12-30_08-12
4,งู,snake,,SEAlang_animals_snakes_2025-12-30_08-12
7,งูเห่า,cobra,,SEAlang_animals_snakes_2025-12-30_08-12
9,งูจงอาง,king cobra,,SEAlang_animals_snakes_2025-12-30_08-12
9,งูเขียว,green snake,,SEAlang_animals_snakes_2025-12-30_08-12
7,งูเหลือม,python,,SEAlang_animals_snakes_2025-12-30_08-12
9,งูหลาม,Burmese python,,SEAlang_animals_snakes_2025-12-30_08-12
9,พิษงู,snake venom,,SEAlang_animals_snakes_2025-12-30_08-12
3,พิษ,poison,,SEAlang_animals_snakes_2025-12-30_08-12
6,มีพิษ,poisonous,,SEAlang_animals_snakes_2025-12-30_08-12
5,ฉก,to strike (of a snake),,SEAlang_animals_snakes_2025-12-30_08-12
6,เห่า,to hiss (of a snake),,SEAlang_animals_snakes_2025-12-30_08-12
3,หมู,pig,,SEAlang_animals_ungulates_2025-12-30_08-12
4,แกะ,sheep,,SEAlang_animals_ungulates_2025-12-30_08-12
5,แพะ,goat,,SEAlang_animals_ungulates_2025-12-30_08-12
5,กระทิง,gaur,,SEAlang_animals_ungulates_2025-12-30_08-12
3,ม้า,horse,,SEAlang_animals_ungulates_2025-12-30_08-12
2,ลา,donkey,,SEAlang_animals_ungulates_2025-12-30_08-12
4,ล่อ,mule,,SEAlang_animals_ungulates_2025-12-30_08-12
7,พะยูน,dugong,,SEAlang_animals_ungulates_2025-12-30_08-12
5,แรด,rhino,,SEAlang_animals_ungulates_2025-12-30_08-12
9,สมเสร็จ,tapir,,SEAlang_animals_ungulates_2025-12-30_08-12
2,ศิลปะ,art,,SEAlang_art_2025-12-30_08-13
5,ภาพวาด,painting,,SEAlang_art_2025-12-30_08-13
5,จิตรกรรม,painting (formal),,SEAlang_art_2025-12-30_08-13
6,ภาพเขียน,drawing,,SEAlang_art_2025-12-30_08-13
9,รูปแกะสลัก,sculpture (carve),,SEAlang_art_2025-12-30_08-13
6,รูปปั้น,sculpture (mold),,SEAlang_art_2025-12-30_08-13
6,ประติมากรรม,sculpture (formal),,SEAlang_art_2025-12-30_08-13
4,รูปถ่าย,photograh,,SEAlang_art_2025-12-30_08-13
4,ภาพถ่าย,photograph (formal),,SEAlang_art_2025-12-30_08-13
1,รูป,picture,,SEAlang_art_2025-12-30_08-13
4,ฟิล์ม,film (medium),,SEAlang_art_2025-12-30_08-13
3,ภาพยนตร์,film (motion picture),,SEAlang_art_2025-12-30_08-13
2,หนัง,movie,,SEAlang_art_2025-12-30_08-13
3,เวที,stage,,SEAlang_art_2025-12-30_08-13
6,ละครเวที,stage play,,SEAlang_art_2025-12-30_08-13
4,นักแสดง,actor,,SEAlang_art_jobs_2025-12-30_08-13
9,นักแสดงหญิง,actress,,SEAlang_art_jobs_2025-12-30_08-13
3,ศิลปิน,artist,,SEAlang_art_jobs_2025-12-30_08-13
4,ผู้กำกับ,director,,SEAlang_art_jobs_2025-12-30_08-13
7,ผู้อำนวยการสร้าง,producer,,SEAlang_art_jobs_2025-12-30_08-13
7,นักมายากล,magician,,SEAlang_art_jobs_2025-12-30_08-13
6,จิตรกร,painter,,SEAlang_art_jobs_2025-12-30_08-13
10,ประติมากร,sculptor,,SEAlang_art_jobs_2025-12-30_08-13
5,ช่างภาพ,photographer,,SEAlang_art_jobs_2025-12-30_08-13
5,นักดนตรี,musician,,SEAlang_art_jobs_2025-12-30_08-13
3,นักร้อง,singer,,SEAlang_art_jobs_2025-12-30_08-13
9,นักเปียโน,pianist,,SEAlang_art_jobs_2025-12-30_08-13
2,สี,paint,,SEAlang_art_supplies_2025-12-30_08-13
6,สีน้ำ,water colors,,SEAlang_art_supplies_2025-12-30_08-13
7,สีน้ำมัน,oil colors,,SEAlang_art_supplies_2025-12-30_08-13
9,สีฝุ่น,tempera,,SEAlang_art_supplies_2025-12-30_08-13
9,สีเทียน,oil pastel,,SEAlang_art_supplies_2025-12-30_08-13
9,ดินสอสี,crayon,,SEAlang_art_supplies_2025-12-30_08-13
7,สีทา,paint (for buildings),,SEAlang_art_supplies_2025-12-30_08-13
10,สีย้อมผ้า,cloth dye,,SEAlang_art_supplies_2025-12-30_08-13
4,วาด,to paint,,SEAlang_art_verbs_2025-12-30_08-13
1,เขียน,to draw,,SEAlang_art_verbs_2025-12-30_08-13
5,แกะสลัก,to sculpt (carve),,SEAlang_art_verbs_2025-12-30_08-13
8,ปั้นรูป,to sculpt (mold),,SEAlang_art_verbs_2025-12-30_08-13
1,แสดง,to perform,,SEAlang_art_verbs_2025-12-30_08-13
3,ถ่ายรูป,to photograph,,SEAlang_art_verbs_2025-12-30_08-13
6,ระบบสุริยะ,solar system,,SEAlang_astronomy_2025-12-30_08-13
6,ดาวเคราะห์,planet,,SEAlang_astronomy_2025-12-30_08-13
9,ดาวเคราะห์น้อย,asteroid,,SEAlang_astronomy_2025-12-30_08-13
2,ดาว,star,,SEAlang_astronomy_2025-12-30_08-13
7,ดาวฤกษ์,star (formal),,SEAlang_astronomy_2025-12-30_08-13
5,ดวงจันทร์,(Earth's) moon,,SEAlang_astronomy_2025-12-30_08-13
5,ดวงอาทิตย์,sun,,SEAlang_astronomy_2025-12-30_08-13
9,ดาวพุธ,Mercury,,SEAlang_astronomy_2025-12-30_08-13
7,ดาวศุกร์,Venus,,SEAlang_astronomy_2025-12-30_08-13
1,โลก,Earth,,SEAlang_astronomy_2025-12-30_08-13
6,ดาวอังคาร,Mars,,SEAlang_astronomy_2025-12-30_08-13
9,ดาวพฤหัสบดี,Jupiter,,SEAlang_astronomy_2025-12-30_08-13
7,ดาวเสาร์,Saturn,,SEAlang_astronomy_2025-12-30_08-13
1,ตัว,body,,SEAlang_body_external_2025-12-30_08-18
3,ร่างกาย,body (elegant),,SEAlang_body_external_2025-12-30_08-18
3,ผิว,skin,,SEAlang_body_external_2025-12-30_08-18
6,ขุมขน,pore,,SEAlang_body_external_2025-12-30_08-18
3,ขน,body hair,,SEAlang_body_external_2025-12-30_08-18
2,กระ,freckle,,SEAlang_body_external_2025-12-30_08-18
6,ไฝ,mole,,SEAlang_body_external_2025-12-30_08-18
5,สิว,pimple,,SEAlang_body_external_2025-12-30_08-18
2,ตา,eye,,SEAlang_body_eye_ear_nose_2025-12-30_08-18
6,ลูกตา,eyeball,,SEAlang_body_eye_ear_nose_2025-12-30_08-18
1,คิ้ว,eyebrow,,SEAlang_body_eye_ear_nose_2025-12-30_08-18
